station_id,year,month,n_rain,R5mm (Days with ≥ 5mm rain),R10mm (Days with ≥ 10mm rain),R20mm (Days with ≥ 20mm rain),SDII (Average Daily Rainfall Intensity),PRCPTOT (Total Precipitation),Rx1day (Wettest day),Rx5day (Wettest 5-Day Period),n_maxdy,n_mindy,FD (Frost Days),TR (Tropical Nights),SU (Summer Days),ID (Icing Days),TNn (Coldest Night),TNx (Warmest Night),TXn (Coldest Day),TXx (Warmest Day),DTR (Diurnal Temperature Range),TN10p (Cold Nights),TN90p (Warm Nights),TX10p (Cold Days),TX90p (Warm Days),Latitude,Longitude,Elevation
MALIN HEAD,1973,3,31,2,0,0,3.445,37.9,8.1,18.1,31,31,1,0,0,0,-1.3,8.1,7.3,15,5.842,12.792,16.129,0,16.129,55.4,-7.3,20
MALIN HEAD,1973,4,30,5,1,0,5.033,60.4,13,30.5,30,30,0,0,0,0,0.1,8.5,6.4,11.9,4.867,19.54,8.046,13.333,2.759,55.4,-7.3,20
MALIN HEAD,1973,5,31,4,3,0,5.029,70.4,15.6,34.2,31,31,0,0,0,0,1.3,12.6,9,18.4,5.213,16.129,9.677,14.572,9.677,55.4,-7.3,20
MALIN HEAD,1973,6,30,2,1,1,5.837,46.7,24.3,25.1,30,30,0,0,0,0,5.6,14.6,12.1,21.8,6.553,33.218,13.333,2.874,11.264,55.4,-7.3,20
MALIN HEAD,1973,7,31,7,3,0,6.238,81.1,11.7,39.2,31,31,0,0,0,0,8,13.8,13.6,20.4,4.326,8.676,5.562,6.452,4.338,55.4,-7.3,20
MALIN HEAD,1973,8,31,8,2,0,5.856,93.7,12.8,38.1,31,31,0,0,0,0,8.5,17,13.9,24.5,5.229,9.677,23.471,9.344,18.242,55.4,-7.3,20
MALIN HEAD,1973,9,30,5,3,3,7.92,118.8,29.9,39.3,30,30,0,0,0,0,6.2,16.6,11.8,21.7,5.233,8.161,12.069,3.333,19.54,55.4,-7.3,20
MALIN HEAD,1973,10,31,3,1,1,4.808,62.5,23.2,37.5,31,31,0,0,0,0,3.6,12.6,8.3,14.8,3.997,12.903,3.226,19.355,0,55.4,-7.3,20
MALIN HEAD,1973,11,30,8,4,0,6.332,120.3,17.1,52,30,30,0,0,0,0,0.6,11.4,4.8,14.1,4.92,6.667,12.874,20,9.885,55.4,-7.3,20
MALIN HEAD,1973,12,31,9,5,1,6.937,131.8,30.3,60,31,31,1,0,0,0,-1.2,9.5,5.2,11.5,4.539,6.452,9.677,6.34,5.784,55.4,-7.3,20
MALIN HEAD,1974,1,31,9,4,0,6.37,127.4,16.9,38.2,31,31,0,0,0,0,0.5,9.1,5.6,12.1,4.842,0,9.677,0,9.677,55.4,-7.3,20
MALIN HEAD,1974,2,28,4,3,0,5.643,79,17.4,32.9,28,28,1,0,0,0,-0.3,7.2,4.6,10.6,4.761,3.571,17.857,3.571,7.143,55.4,-7.3,20
MALIN HEAD,1974,3,31,4,1,0,4.32,43.2,10.9,27,31,31,0,0,0,0,0.5,7.2,5.4,15.6,4.81,2.67,3.226,3.226,12.903,55.4,-7.3,20
MALIN HEAD,1974,4,30,2,1,0,7.133,21.4,12.6,13.7,30,30,0,0,0,0,1.6,9.1,8.4,16.4,5.983,12.299,16.667,2.299,21.954,55.4,-7.3,20
MALIN HEAD,1974,5,31,3,0,0,3.709,40.8,8.3,18.6,31,31,0,0,0,0,4.7,11.6,8.7,18.7,5.123,0,11.568,0,9.455,55.4,-7.3,20
MALIN HEAD,1974,6,30,1,1,0,3.285,42.7,13.3,15.7,30,30,0,0,0,0,4.7,13.8,12,19.8,5.127,13.333,6.552,8.736,6.667,55.4,-7.3,20
MALIN HEAD,1974,7,31,6,2,0,5.5,82.5,19.2,35.3,31,31,0,0,0,0,7.3,14.6,13.7,19.6,4.606,20.801,9.677,3.226,3.003,55.4,-7.3,20
MALIN HEAD,1974,8,31,6,0,0,3.965,79.3,9.9,23.3,31,31,0,0,0,0,6.8,14.5,14.8,20.9,5.548,9.677,6.452,0,9.566,55.4,-7.3,20
MALIN HEAD,1974,9,30,10,3,0,6.02,120.4,13.7,36.9,30,30,0,0,0,0,2,13.3,10.9,17.3,4.827,23.333,6.667,35.862,0,55.4,-7.3,20
MALIN HEAD,1974,10,31,5,0,0,3.95,55.3,9.8,27,31,31,0,0,0,0,3.9,9.9,7.8,12.6,3.248,9.455,0,38.71,0,55.4,-7.3,20
MALIN HEAD,1974,11,30,11,4,0,5.583,128.4,15.3,39.7,30,30,0,0,0,0,0.5,8.5,7.3,12,4.683,10,0,0,0,55.4,-7.3,20
MALIN HEAD,1974,12,31,10,3,0,5.18,129.5,16,41.2,31,31,0,0,0,0,1.8,10,6,13.5,4.306,0,22.581,3.115,34.928,55.4,-7.3,20
MALIN HEAD,1975,1,31,13,4,0,6.622,152.3,16.3,42.2,31,31,0,0,0,0,0,8.4,5.6,12.5,4.648,0,25.362,0,12.903,55.4,-7.3,20
MALIN HEAD,1975,2,28,0,0,0,2.617,15.7,4.3,14.6,28,28,0,0,0,0,0,7.3,4.8,12.9,5.039,0,6.034,2.463,17.365,55.4,-7.3,20
MALIN HEAD,1975,3,31,4,1,0,4.423,57.5,10.2,21.4,31,31,3,0,0,0,-1.2,6.2,4.5,10.5,4.461,15.017,0,16.129,0,55.4,-7.3,20
MALIN HEAD,1975,4,30,3,0,0,3.571,60.7,10,19.3,30,30,1,0,0,0,-0.6,8.9,4.7,13.6,4.607,18.966,26.092,10,3.218,55.4,-7.3,20
MALIN HEAD,1975,5,31,1,0,0,4.167,12.5,5.4,14.5,31,31,0,0,0,0,2.8,9.7,9.6,16.9,4.619,3.226,6.118,24.917,3.226,55.4,-7.3,20
MALIN HEAD,1975,6,30,1,0,0,3.657,25.6,9.3,13.1,30,30,0,0,0,0,2.8,14.5,10.3,24.1,6.127,25.402,19.54,9.08,23.103,55.4,-7.3,20
MALIN HEAD,1975,7,31,6,2,0,8.1,81,18.9,51.7,31,31,0,0,0,0,9.6,15.4,14.4,21.9,4.823,2.225,14.683,0,12.903,55.4,-7.3,20
MALIN HEAD,1975,8,31,4,1,0,4,56,10.4,16.9,31,31,0,0,1,0,6.8,16.7,13.9,25.3,6.016,9.677,41.935,3.226,41.379,55.4,-7.3,20
MALIN HEAD,1975,9,30,8,4,1,5.848,122.8,25,47.7,30,30,0,0,0,0,2.6,13.8,9.9,19.8,4.707,10.805,10,13.333,6.552,55.4,-7.3,20
MALIN HEAD,1975,10,31,8,4,1,8.74,87.4,22.8,57.8,31,31,0,0,0,0,3.6,12.8,10.2,16.8,4.5,12.903,25.806,5.895,22.581,55.4,-7.3,20
MALIN HEAD,1975,11,30,9,3,0,5.484,104.2,14.1,40.5,30,30,0,0,0,0,2.2,9,6.8,12.4,4.707,9.885,3.333,0,9.54,55.4,-7.3,20
MALIN HEAD,1975,12,31,4,0,0,3.327,49.9,7.1,33.9,31,31,0,0,0,0,0.7,9.4,5.5,11.3,3.855,9.455,24.583,3.226,3.003,55.4,-7.3,20
MALIN HEAD,1976,1,31,13,4,0,5.962,143.1,14,45.5,31,31,0,0,0,0,0.5,9.5,3.5,11.6,3.977,0,35.039,9.566,17.241,55.4,-7.3,20
MALIN HEAD,1976,2,29,4,1,0,5.737,45.9,10.5,29.4,29,29,1,0,0,0,-0.1,9,3.2,12,4.331,0,20.69,6.897,12.723,55.4,-7.3,20
MALIN HEAD,1976,3,31,5,1,0,4.125,66,10.2,23,31,31,1,0,0,0,-1.7,8.1,5,12.1,5.158,9.344,6.452,9.677,6.452,55.4,-7.3,20
MALIN HEAD,1976,4,30,2,0,0,3.267,19.6,5.9,18.9,30,30,0,0,0,0,1.4,9.3,6.6,13.5,4.58,3.333,20,0,3.103,55.4,-7.3,20
MALIN HEAD,1976,5,31,9,3,0,5.476,115,18.2,46,31,31,0,0,0,0,4.3,13.1,10.6,18.4,5.558,6.118,12.903,0,16.129,55.4,-7.3,20
MALIN HEAD,1976,6,30,3,1,0,3.762,48.9,10.1,21.9,30,30,0,0,0,0,7.1,13.7,13.5,22.5,5.91,3.333,35.402,0,39.885,55.4,-7.3,20
MALIN HEAD,1976,7,31,7,3,0,6.521,91.3,16.3,45.1,31,31,0,0,1,0,9.6,15.4,14.5,27,4.855,2.781,32.258,0,28.476,55.4,-7.3,20
MALIN HEAD,1976,8,31,1,0,0,4.05,16.2,9.2,12,31,31,0,0,0,0,8,15,15,24.3,5.939,6.452,19.355,0,28.921,55.4,-7.3,20
MALIN HEAD,1976,9,30,4,2,1,7.1,63.9,24.3,34.5,30,30,0,0,0,0,5.3,13.3,11.4,18.6,4.223,16.552,17.931,16.552,10,55.4,-7.3,20
MALIN HEAD,1976,10,31,8,6,2,7.776,132.2,27.1,58.2,31,31,0,0,0,0,2.6,12.7,9.8,14.8,4.748,25.806,3.226,12.792,0,55.4,-7.3,20
MALIN HEAD,1976,11,30,10,6,0,7.888,126.2,16.1,59.5,30,30,0,0,0,0,0.9,8.5,6.1,11.3,4.313,8.851,6.667,11.379,0,55.4,-7.3,20
MALIN HEAD,1976,12,31,6,0,0,4.143,87,9.9,41.6,31,31,3,0,0,0,-2.7,5.1,3.3,9.4,3.894,18.91,0,40.378,0,55.4,-7.3,20
MALIN HEAD,1977,1,31,5,1,0,4.42,66.3,10.6,26.2,31,31,6,0,0,0,-3.5,6.6,2.7,11.1,4.403,15.573,2.892,12.236,3.226,55.4,-7.3,20
MALIN HEAD,1977,2,28,12,5,2,8.888,151.1,23,56.7,28,28,2,0,0,0,-2.3,6.1,4.5,9.3,4.607,3.571,3.571,3.202,0,55.4,-7.3,20
MALIN HEAD,1977,3,31,3,2,0,3.706,59.3,11.6,20.6,31,31,0,0,0,0,2.2,8.7,4.9,13.3,4.697,0,15.795,6.452,17.464,55.4,-7.3,20
MALIN HEAD,1977,4,30,6,1,0,4.405,83.7,11.3,32.2,30,30,0,0,0,0,0.8,9,5.5,13.4,4.927,10.69,10,9.885,0,55.4,-7.3,20
MALIN HEAD,1977,5,31,2,0,0,4.7,28.2,9.4,22.4,31,31,0,0,0,0,1.8,10.6,8.2,19,5.41,19.244,6.34,15.907,5.339,55.4,-7.3,20
MALIN HEAD,1977,6,30,4,1,0,5.175,41.4,11.7,20.7,30,30,0,0,0,0,5.1,12,10.2,23,5.563,20,0,32.759,10,55.4,-7.3,20
MALIN HEAD,1977,7,31,4,2,0,5.831,75.8,19.7,40.7,31,31,0,0,0,0,10,14.3,13.6,20.5,4.939,0,9.566,9.677,12.903,55.4,-7.3,20
MALIN HEAD,1977,8,31,5,1,0,7.037,56.3,18.8,28.6,31,31,0,0,0,0,6.7,14.6,14,23.3,5.874,19.355,15.684,6.229,22.136,55.4,-7.3,20
MALIN HEAD,1977,9,30,9,3,1,7.544,120.7,36.5,58,30,30,0,0,0,0,4.4,13.2,11.6,17.7,4.7,20,3.333,16.667,2.184,55.4,-7.3,20
MALIN HEAD,1977,10,31,9,3,0,4.955,99.1,11.9,43.7,31,31,0,0,0,0,6.5,14,10,18.5,4.381,5.006,24.917,0,29.032,55.4,-7.3,20
MALIN HEAD,1977,11,30,13,6,0,6.822,156.9,18.4,59.3,30,30,5,0,0,0,-2.5,7.9,5,14.1,5.28,20,0,12.529,6.667,55.4,-7.3,20
MALIN HEAD,1977,12,31,3,2,0,4.343,60.8,15.7,35.3,31,31,1,0,0,0,-2.3,9.7,6.6,11.8,3.932,5.895,3.226,0,3.226,55.4,-7.3,20
MALIN HEAD,1978,1,31,9,4,1,7.217,166,46.3,72.3,31,31,1,0,0,0,-0.3,7.8,3.6,9.6,4.584,2.336,6.452,6.34,0,55.4,-7.3,20
MALIN HEAD,1978,2,28,4,1,0,5.522,49.7,15.2,32.5,28,28,5,0,0,0,-3.3,6.8,1.9,12.8,3.85,17.857,12.808,28.571,7.143,55.4,-7.3,20
MALIN HEAD,1978,3,31,9,3,0,5.508,132.2,15.1,42.2,31,31,0,0,0,0,0.6,8,6,14.1,5.077,2.225,9.677,0,8.343,55.4,-7.3,20
MALIN HEAD,1978,4,30,0,0,0,2.118,23.3,3,20,30,30,2,0,0,0,-0.8,8,5.3,15.2,4.6,17.471,0,23.333,3.333,55.4,-7.3,20
MALIN HEAD,1978,5,31,1,0,0,4.267,25.6,7.5,14.3,31,31,0,0,0,0,4.2,12.4,8.8,24.7,6.245,3.115,15.907,0,19.355,55.4,-7.3,20
MALIN HEAD,1978,6,30,4,0,0,3.879,54.3,8.8,20.7,30,30,0,0,0,0,7.6,13,10.7,25,4.463,3.333,13.333,22.874,13.333,55.4,-7.3,20
MALIN HEAD,1978,7,31,2,0,0,3.24,32.4,6.5,24.6,31,31,0,0,0,0,6.5,13.7,11.6,20.6,4.448,12.903,0,35.484,3.226,55.4,-7.3,20
MALIN HEAD,1978,8,31,5,3,0,7.878,70.9,17.7,38.4,31,31,0,0,0,0,9.7,13.5,12.9,19.6,4.145,0,0,11.012,0,55.4,-7.3,20
MALIN HEAD,1978,9,30,10,6,3,9.724,165.3,27.1,69.5,30,30,0,0,0,0,8.6,14.9,11.9,19.5,4.123,3.333,16.667,9.77,3.333,55.4,-7.3,20
MALIN HEAD,1978,10,31,5,1,0,4.679,65.5,10.9,61.6,31,31,0,0,0,0,7.1,13.7,11.2,18.6,3.713,0,28.365,0,12.903,55.4,-7.3,20
MALIN HEAD,1978,11,30,10,3,1,7.38,147.6,41,79.8,30,30,2,0,0,0,-1.1,12.8,5.1,15.7,4.923,10,29.885,9.08,42.989,55.4,-7.3,20
MALIN HEAD,1978,12,31,10,4,1,7.538,120.6,26.2,48.5,31,31,2,0,0,0,-1.5,8,2.6,13.3,4.1,12.792,3.226,18.465,6.452,55.4,-7.3,20
MALIN HEAD,1979,1,31,10,4,0,5.716,142.9,16.3,46.6,31,31,9,0,0,0,-6.2,5.2,1.6,9.8,4.903,34.26,0,34.705,0,55.4,-7.3,20
MALIN HEAD,1979,2,28,2,0,0,3.729,26.1,7,19.6,28,28,4,0,0,0,-2.2,7.2,1.1,10.9,3.743,17.118,3.571,23.03,0,55.4,-7.3,20
MALIN HEAD,1979,3,31,7,2,0,5.25,94.5,13.3,29.6,31,31,2,0,0,0,-2.4,5.2,2.9,11.5,4.816,16.129,0,36.485,3.226,55.4,-7.3,20
MALIN HEAD,1979,4,30,3,1,0,3.4,44.2,10.5,13.5,30,30,1,0,0,0,-0.6,8.2,5.5,13.8,4.587,16.667,0,18.966,0,55.4,-7.3,20
MALIN HEAD,1979,5,31,7,1,0,4.278,77,11.5,27.2,31,31,0,0,0,0,0.5,11.5,5.5,17.5,5.597,51.279,3.226,47.72,3.226,55.4,-7.3,20
MALIN HEAD,1979,6,30,3,3,0,5.123,66.6,15.3,25.7,30,30,0,0,0,0,5.5,11.8,11,22.9,5.367,13.333,0,16.322,5.402,55.4,-7.3,20
MALIN HEAD,1979,7,31,3,1,0,4.862,63.2,17.1,29.2,31,31,0,0,0,0,9.4,15.8,13.1,22.6,4.803,6.34,8.343,16.129,9.677,55.4,-7.3,20
MALIN HEAD,1979,8,31,8,2,0,5.814,81.4,15.7,37.1,31,31,0,0,0,0,7.5,13.4,14.1,20.4,5.052,19.355,0,14.794,7.453,55.4,-7.3,20
MALIN HEAD,1979,9,30,6,3,0,5.6,78.4,13.6,27.5,30,30,0,0,0,0,5.9,14.6,10.8,19.9,5.52,16.322,9.54,6.667,6.667,55.4,-7.3,20
MALIN HEAD,1979,10,31,8,4,0,5.655,113.1,13.4,35.5,31,31,0,0,0,0,4.1,14,9.9,18.1,4.358,6.452,9.677,0,15.239,55.4,-7.3,20
MALIN HEAD,1979,11,30,15,6,2,8.183,196.4,36.1,60.3,30,30,0,0,0,0,0,11.4,5.8,15.1,4.977,6.552,13.333,19.08,26.667,55.4,-7.3,20
MALIN HEAD,1979,12,31,10,2,0,6.4,115.2,15.8,48.6,31,31,0,0,0,0,0.6,8.5,2.6,13.4,4.406,13.682,6.452,9.677,12.903,55.4,-7.3,20
MALIN HEAD,1980,1,31,4,2,0,4.644,74.3,14.1,27.7,31,31,4,0,0,0,-1.5,6.4,4,11.4,4.977,16.129,0,12.57,3.226,55.4,-7.3,20
MALIN HEAD,1980,2,29,5,2,1,5.479,76.7,20.7,36.8,29,29,2,0,0,0,-2,7.4,3.9,12.5,5.19,6.064,20.69,3.448,21.998,55.4,-7.3,20
MALIN HEAD,1980,3,31,6,2,0,4.817,86.7,12.8,33.6,31,31,3,0,0,0,-2.6,6.9,3.6,12.5,4.9,16.129,6.452,16.129,3.115,55.4,-7.3,20
MALIN HEAD,1980,4,30,1,0,0,3.88,19.4,9.1,13.2,30,30,0,0,0,0,2,8.6,8.5,15.2,4.963,0,5.517,0,12.989,55.4,-7.3,20
MALIN HEAD,1980,5,31,1,0,0,2.629,18.4,8,9,31,31,0,0,0,0,3.6,11.5,10.1,21,5.981,9.677,19.355,6.452,29.032,55.4,-7.3,20
MALIN HEAD,1980,6,30,5,0,0,5.064,70.9,9.3,24.4,30,30,0,0,0,0,7.6,14.5,12.2,20.8,4.46,2.874,10,0,6.667,55.4,-7.3,20
MALIN HEAD,1980,7,31,9,2,1,6.559,111.5,24.9,38.1,31,31,0,0,0,0,8.8,14,13,21.6,4.145,3.226,2.002,19.355,5.451,55.4,-7.3,20
MALIN HEAD,1980,8,31,7,3,0,6.073,91.1,13.3,31.6,31,31,0,0,0,0,7.8,14.7,14.5,20.5,4.926,6.452,9.566,0,6.452,55.4,-7.3,20
MALIN HEAD,1980,9,30,11,4,0,6.035,156.9,18.1,60,30,30,0,0,0,0,8,14.6,13.6,20.2,4.393,0,22.184,0,10,55.4,-7.3,20
MALIN HEAD,1980,10,31,9,4,2,6.623,145.7,33.3,63.1,31,31,0,0,0,0,1.9,11.3,9.1,15.5,4.216,18.576,0,27.92,3.226,55.4,-7.3,20
MALIN HEAD,1980,11,30,7,5,0,5.471,93,13.4,37.5,30,30,2,0,0,0,-1,10.4,6.1,14.6,3.89,10,23.333,13.218,16.667,55.4,-7.3,20
MALIN HEAD,1980,12,31,7,3,0,4.757,109.4,12.8,33.7,31,31,0,0,0,0,0.4,9.5,5.6,12.1,4.306,6.452,25.028,2.336,12.903,55.4,-7.3,20
MALIN HEAD,1981,1,31,8,5,2,7.005,147.1,26.2,54.6,31,31,0,0,0,0,0.5,8.8,5.3,10.5,4.587,0,18.576,0,0,55.4,-7.3,20
MALIN HEAD,1981,2,28,5,2,1,7.06,70.6,20.8,36.1,28,28,4,0,0,0,-0.7,8,3.3,11.3,4.718,10.468,10.714,10.591,10.714,55.4,-7.3,20
MALIN HEAD,1981,3,31,8,4,0,5.888,100.1,15.4,39.3,31,31,0,0,0,0,1.1,10,4.5,15.9,5.003,3.226,12.903,9.677,33.927,55.4,-7.3,20
MALIN HEAD,1981,4,30,1,1,0,4.986,34.9,16.1,19.6,30,30,0,0,0,0,1.3,9,6.5,18.6,5.177,10,8.046,16.667,20,55.4,-7.3,20
MALIN HEAD,1981,5,31,7,3,1,5.942,112.9,22.3,36.8,31,31,0,0,0,0,1.6,10.9,8.5,15.9,5.087,3.226,9.677,2.447,0,55.4,-7.3,20
MALIN HEAD,1981,6,30,6,2,0,5.421,75.9,12.2,30.3,30,30,0,0,0,0,6.9,12,12,17.4,4.34,3.333,0,15.747,0,55.4,-7.3,20
MALIN HEAD,1981,7,31,6,2,0,6.231,81,18.3,40.1,31,31,0,0,0,0,7,14.5,14,20.2,4.323,11.568,3.226,15.017,3.226,55.4,-7.3,20
MALIN HEAD,1981,8,31,5,2,0,5.354,69.6,14.9,36,31,31,0,0,0,0,7.4,15,14.2,21.7,4.845,12.347,16.129,2.225,11.68,55.4,-7.3,20
MALIN HEAD,1981,9,30,10,5,0,6.711,127.5,16,47.5,30,30,0,0,0,0,6.3,16.8,12.7,21.5,5.733,11.954,10,0,16.552,55.4,-7.3,20
MALIN HEAD,1981,10,31,11,2,1,6.264,156.6,29.4,54,31,31,0,0,0,0,2,10.2,8.1,12.6,4.568,48.165,0,67.075,0,55.4,-7.3,20
MALIN HEAD,1981,11,30,9,2,0,5.415,108.3,14.4,41.9,30,30,0,0,0,0,2.3,9.6,6.2,14.5,4.677,0,6.667,6.322,16.207,55.4,-7.3,20
MALIN HEAD,1981,12,31,4,2,0,5.285,68.7,17.5,24.9,31,31,11,0,0,0,-4.5,8.4,2.6,10.7,4.194,51.502,2.781,51.613,0,55.4,-7.3,20
MALIN HEAD,1982,1,31,5,4,1,8.15,97.8,32.2,62.3,31,31,7,0,0,0,-5.6,8,1.3,11.4,4.574,18.799,19.689,22.581,6.007,55.4,-7.3,20
MALIN HEAD,1982,2,28,5,1,0,4.679,65.5,11.3,26.7,28,28,0,0,0,0,0.4,7.6,4.4,11.9,5.05,0,14.286,0,10.591,55.4,-7.3,20
MALIN HEAD,1982,3,31,8,3,1,6.994,118.9,21.2,57.3,31,31,0,0,0,0,0.1,7.7,5.6,14.1,5.726,6.452,6.34,3.226,12.903,55.4,-7.3,20
MALIN HEAD,1982,4,30,1,0,0,2.871,20.1,5.1,11.6,30,30,0,0,0,0,1.8,9,7.6,14.5,5.023,6.437,16.552,0,13.333,55.4,-7.3,20
MALIN HEAD,1982,5,31,7,2,0,5.056,80.9,10.7,29.3,31,31,0,0,0,0,1,12,7.3,22.2,6.868,14.905,11.568,16.129,27.03,55.4,-7.3,20
MALIN HEAD,1982,6,30,6,5,1,7.746,100.7,23.2,47.5,30,30,0,0,0,0,7,14,11.5,23.1,4.783,3.333,26.437,19.655,19.195,55.4,-7.3,20
MALIN HEAD,1982,7,31,1,0,0,3.933,11.8,5.4,19.8,31,31,0,0,0,0,7,13.5,14.5,21.5,5.129,12.903,0,0,9.677,55.4,-7.3,20
MALIN HEAD,1982,8,31,9,6,2,8.014,168.3,28,71.4,31,31,0,0,0,0,6.4,14.8,13.2,21.9,5,12.681,11.68,9.677,6.007,55.4,-7.3,20
MALIN HEAD,1982,9,30,9,4,1,7.1,106.5,20.9,38.9,30,30,0,0,0,0,5,14.8,12.2,20,5.367,18.276,10,12.989,13.333,55.4,-7.3,20
MALIN HEAD,1982,10,31,7,3,0,4.953,94.1,12.1,36.4,31,31,0,0,0,0,3.7,11.2,10.4,16,5.103,9.677,0,0,3.226,55.4,-7.3,20
MALIN HEAD,1982,11,30,12,3,0,6.257,131.4,19.4,43.5,30,30,0,0,0,0,1.1,10.4,5.4,13,4.487,9.425,6.667,6.667,5.172,55.4,-7.3,20
MALIN HEAD,1982,12,31,10,4,0,5.633,135.2,15.1,44.9,31,31,1,0,0,0,-0.2,7.1,4.6,11,5.026,10.79,0,9.455,0,55.4,-7.3,20
MALIN HEAD,1983,1,31,11,4,0,5.418,151.7,19.2,42.3,31,31,0,0,0,0,0.3,8.5,5.5,12.1,4.584,0,16.129,0,16.129,55.4,-7.3,20
MALIN HEAD,1983,2,28,2,0,0,4.288,34.3,8.6,38.5,28,28,3,0,0,0,-1.6,5.9,3.9,9.2,4.229,10.222,0,3.079,0,55.4,-7.3,20
MALIN HEAD,1983,3,31,7,2,0,5.7,102.6,17.4,43.8,31,31,1,0,0,0,-0.3,9,6.6,11.5,4.19,3.226,31.257,0,4.894,55.4,-7.3,20
MALIN HEAD,1983,4,30,4,1,0,5.8,46.4,11.5,21.5,30,30,2,0,0,0,-0.8,7.4,6.8,11.5,5.023,33.333,0,19.54,0,55.4,-7.3,20
MALIN HEAD,1983,5,31,2,1,0,4.142,49.7,10.2,28.2,31,31,0,0,0,0,4.3,9.1,9.4,16.3,4.677,3.115,3.226,21.468,4.783,55.4,-7.3,20
MALIN HEAD,1983,6,30,3,1,0,6.129,42.9,19.2,25.1,30,30,0,0,0,0,7,12.3,10.4,20.6,4.933,6.437,0,5.747,6.667,55.4,-7.3,20
MALIN HEAD,1983,7,31,1,0,0,3.743,26.2,9.4,12.4,31,31,0,0,0,0,8.9,15,14.8,21.4,5.4,3.226,32.258,0,25.362,55.4,-7.3,20
MALIN HEAD,1983,8,31,4,0,0,3.95,31.6,7.6,16.4,31,31,0,0,0,0,9.9,16.3,14.3,22.8,5.048,0,25.362,0,16.129,55.4,-7.3,20
MALIN HEAD,1983,9,30,6,0,0,4.013,64.2,7.8,20.4,30,30,0,0,0,0,6,14.9,11.4,21.2,5.03,13.103,13.103,6.322,10,55.4,-7.3,20
MALIN HEAD,1983,10,31,17,8,1,8.568,188.5,22.3,65.5,31,31,0,0,0,0,1.6,13.9,9.6,19.5,5.061,9.677,9.677,3.226,12.903,55.4,-7.3,20
MALIN HEAD,1983,11,30,0,0,0,2.637,21.1,5,10.8,30,30,1,0,0,0,-0.1,12.4,6.6,14.8,4.35,10,20,10,26.667,55.4,-7.3,20
MALIN HEAD,1983,12,31,10,4,1,6.52,130.4,26.9,43,31,31,0,0,0,0,1.4,10.2,6.1,13.3,4.184,0,19.244,0,27.809,55.4,-7.3,20
MALIN HEAD,1984,1,31,11,9,1,7.926,182.3,22.3,72,31,31,4,0,0,0,-2.9,6.1,3.3,11.6,5.132,20.69,0,12.013,6.452,55.4,-7.3,20
MALIN HEAD,1984,2,29,9,4,0,7.193,107.9,17.2,51.5,29,29,2,0,0,0,-0.9,6.6,3.4,10.1,5,6.897,16.528,6.778,6.659,55.4,-7.3,20
MALIN HEAD,1984,3,31,3,1,0,6.017,36.1,14.7,15.5,31,31,2,0,0,0,-2.1,7.5,5.6,10.6,4.571,19.244,3.226,12.347,0,55.4,-7.3,20
MALIN HEAD,1984,4,30,3,0,0,4.743,33.2,8.4,16.1,30,30,1,0,0,0,-0.6,11,6.3,19.5,6.1,6.667,29.655,3.333,29.885,55.4,-7.3,20
MALIN HEAD,1984,5,31,1,1,0,3.443,24.1,10.3,12.3,31,31,0,0,0,0,1.8,10.5,9.7,15.1,5.681,18.131,3.226,9.566,0,55.4,-7.3,20
MALIN HEAD,1984,6,30,5,1,0,4.392,57.1,10.6,22,30,30,0,0,0,0,5.5,13.6,11.8,19.1,3.893,3.333,16.552,3.333,3.333,55.4,-7.3,20
MALIN HEAD,1984,7,31,4,0,0,4.12,41.2,7.4,16.9,31,31,0,0,0,0,6.5,15.2,13.5,21.1,4.365,6.452,22.581,0,12.903,55.4,-7.3,20
MALIN HEAD,1984,8,31,5,2,0,6.34,63.4,12.6,23.9,31,31,0,0,0,0,8.4,16.7,14.4,24,5.606,9.344,32.147,0,27.586,55.4,-7.3,20
MALIN HEAD,1984,9,30,5,4,1,5.705,114.1,26.5,49.7,30,30,0,0,0,0,6.5,16.1,12.5,20.2,4.49,3.333,13.333,3.103,13.218,55.4,-7.3,20
MALIN HEAD,1984,10,31,6,3,1,6.326,120.2,35.8,56.7,31,31,0,0,0,0,2.9,12.3,10.3,17.4,5.455,19.355,3.226,0,9.677,55.4,-7.3,20
MALIN HEAD,1984,11,30,9,2,0,5.057,106.2,12.9,41.8,30,30,0,0,0,0,0,9.2,7,12.5,4.393,10,3.333,6.667,6.437,55.4,-7.3,20
MALIN HEAD,1984,12,31,11,2,0,5.782,98.3,13.2,32.4,31,31,2,0,0,0,-2.4,9,2.4,12.4,4.465,6.452,3.226,6.007,11.902,55.4,-7.3,20
MALIN HEAD,1985,1,31,9,4,0,6.194,105.3,16.6,46.9,31,31,12,0,0,0,-2.8,6.6,2.1,11.1,4.977,41.157,0,37.709,3.226,55.4,-7.3,20
MALIN HEAD,1985,2,28,3,1,0,7.8,31.2,12.8,21,28,28,6,0,0,0,-2.1,7.6,1,12,4.371,24.384,10.222,23.645,17.118,55.4,-7.3,20
MALIN HEAD,1985,3,31,6,2,2,7.908,102.8,25.9,48.3,31,31,1,0,0,0,-0.8,7.5,4.5,12.9,4.587,9.566,6.118,16.018,12.347,55.4,-7.3,20
